5.99,099.94885571,+12.98280259,6.067,5.986,0.063,0.07
5.61,100.01211946,-80.81372235,5.856,5.632,0.214,0.24
5.75,100.12015519,+77.99579710,7.690,5.904,1.488,1.51
5.88,100.13434964,+71.74875988,7.451,6.000,1.223,1.18
4.66,100.24442101,+09.89576021,4.371,4.635,-0.233,-.22
5.79,100.27268782,+00.49533540,5.656,5.769,-0.094,-.08
5.21,100.48485939,-09.16742468,7.197,5.384,1.525,1.65
5.04,100.77086794,+44.52452351,6.983,5.208,1.479,1.50
5.88,100.91102453,+03.93253483,5.812,5.868,-0.046,-.02
3.06,100.98304088,+25.13115531,4.852,3.170,1.377,1.22
4.49,100.99705857,+13.22814319,6.002,4.624,1.167,1.11
5.23,101.11862078,-31.07053787,5.061,5.209,-0.127,-.12
5.42,101.18943633,+28.97098912,7.321,5.588,1.445,1.34
3.35,101.32263980,+12.89605513,3.879,3.393,0.443,0.48
5.92,101.34616795,-31.79292174,6.500,5.977,0.491,0.57
5.62,101.37996161,-30.94899076,5.415,5.573,-0.138,-.13
5.81,101.47383863,-52.40971351,7.821,5.960,1.551,1.53
5.30,101.49750507,-14.79608441,5.384,5.308,0.075,0.09
4.86,101.55896951,+59.44169108,7.494,7.178,0.084,0.10
5.44,101.56028979,+79.56627808,6.057,5.502,0.525,0.60
5.92,101.63507823,+08.58716910,5.696,5.884,-0.173,-.18
5.66,101.66259605,-10.10736196,5.602,5.649,-0.048,-.03
5.24,101.68474593,+43.57702483,5.930,5.308,0.575,0.65
5.34,101.70622699,+57.16927050,6.569,5.450,0.964,0.95
5.28,101.71289080,-14.42599569,5.244,5.275,-0.024,0.00
5.39,101.71955730,-51.26544940,7.076,5.529,1.330,1.35
5.60,101.82795802,-55.54004918,7.633,5.781,1.549,1.54
4.77,101.83268467,+08.03728277,6.600,4.931,1.396,1.36
5.27,101.83919491,-37.92967246,5.160,5.251,-0.078,-.06
5.08,101.90509833,-08.99850109,7.466,5.304,1.795,2.05
5.22,101.91491974,+48.78946087,6.668,5.341,1.131,1.09
4.48,101.96523679,+02.41218914,5.912,4.598,1.099,1.06
3.24,102.04807134,-61.94197988,3.525,3.276,0.225,0.28
5.75,102.07953302,-01.31883901,6.085,5.779,0.292,0.33
5.39,102.24057628,-15.14471091,5.277,5.381,-0.096,-.08
5.75,102.31839228,-02.27202783,5.625,5.743,-0.098,-.08
5.72,102.42224358,+32.60687904,7.414,5.868,1.298,1.26
3.50,102.46027285,-32.50848752,3.370,3.503,-0.116,-.10
4.41,102.46381712,-53.62249221,5.564,4.513,0.899,0.92
5.14,102.47757095,-46.61547007,5.679,5.199,0.460,0.54
2.94,102.48390349,-50.61439973,4.501,3.071,1.207,1.14
5.77,102.59072133,-17.08455798,7.616,5.939,1.435,1.37
5.74,102.59729100,-31.70609416,5.856,5.752,0.094,0.11
5.68,102.60624923,+13.41319516,7.426,5.837,1.329,1.20
4.99,102.69151315,+41.78156548,6.619,5.123,1.256,1.23
5.78,102.70757903,-00.54042726,6.234,5.820,0.396,0.46
4.99,102.71812209,-34.36732059,6.801,5.149,1.379,1.28
5.14,102.73786720,+67.57192306,4.935,5.109,-0.152,-.15
5.41,102.86241294,-70.96347336,5.263,5.382,-0.110,-.09
5.28,102.88770733,+21.76123162,5.278,5.266,-0.020,0.00
5.94,102.92687429,-36.23012600,6.172,5.967,0.183,0.20
5.68,103.00004886,+23.60174256,7.606,5.846,1.467,1.48
3.60,103.19725030,+33.96136985,3.753,3.620,0.102,0.14
5.75,103.20619730,+08.38044841,6.064,5.779,0.270,0.30
5.34,103.27109036,+59.44865494,6.172,5.435,0.675,0.73
5.65,103.32851233,-19.03277877,5.984,5.684,0.279,0.32
4.82,103.38712732,-20.22426366,4.547,4.785,-0.212,-.21
5.11,103.42600463,+68.88829173,4.954,5.085,-0.114,-.10
3.89,103.53314518,-24.18422296,6.143,4.040,1.740,1.58
4.08,103.54783633,-12.03859273,5.955,4.240,1.418,1.49
5.44,103.60273751,-01.12696090,5.640,5.465,0.167,0.18
4.73,103.66080771,+13.17801628,5.060,4.735,0.321,0.36
5.80,103.76140934,-20.40485094,5.853,5.800,0.048,0.06
5.74,103.82787799,+25.37563643,6.479,5.819,0.573,0.70
4.66,103.90582904,-20.13659348,5.113,4.722,0.374,0.46
5.29,103.94554133,-22.94144950,5.093,5.276,-0.163,-.09
5.00,104.02769490,-14.04344644,6.401,5.091,1.182,1.30
4.36,104.03427636,-17.05424675,4.292,4.377,-0.063,0.01
4.94,104.06662140,-48.72116448,7.141,5.145,1.668,2.05
5.90,104.10767805,+09.95659959,5.791,5.896,-0.085,-.07
5.85,104.13358487,+46.27398621,5.741,5.833,-0.079,-.06
5.45,104.14366809,-79.42018913,5.508,5.463,0.041,0.06
5.88,104.23387146,+46.70553754,7.284,6.000,1.093,1.05
5.91,104.25223594,+33.68103629,7.029,6.017,0.878,0.89
4.35,104.31916052,+58.42305973,5.418,4.449,0.850,0.85
5.45,104.39153761,-24.63105594,5.893,5.494,0.390,0.46
4.90,104.40468738,+45.09410202,4.945,4.904,0.027,0.05
5.07,104.60460729,-34.11172588,4.867,5.043,-0.154,-.15
5.59,104.64959747,-25.41416976,5.372,5.560,-0.162,-.17
1.50,104.65644451,-28.97208931,1.350,1.500,-0.211,-.20
5.96,104.73761182,+03.60236429,7.306,6.067,1.056,0.96
5.18,104.96074141,-67.91701197,7.009,5.330,1.396,1.35
4.55,105.01603320,+76.97744152,6.345,4.699,1.365,1.35
5.73,105.06593512,+16.07900547,7.889,5.911,1.641,1.62
5.95,105.09900277,-08.40682482,5.853,5.931,-0.075,-.05
5.14,105.21460498,-51.40263360,7.303,5.353,1.652,1.89
5.64,105.27478853,-25.21564581,5.419,5.608,-0.165,-.17
5.69,105.33914914,+70.80833421,7.429,5.834,1.337,1.30
3.49,105.42979876,-27.93484165,5.743,3.675,1.729,1.82
5.22,105.48497076,-05.72208135,7.403,5.412,1.687,1.98
5.78,105.57287660,+15.33606893,7.243,5.899,1.140,1.10
5.20,105.60326930,+24.21544652,6.389,5.287,0.953,0.83
5.96,105.60634028,+17.75545510,7.979,6.193,1.518,2.52
5.86,105.63872677,+16.67446500,8.010,6.053,1.659,1.97
4.99,105.72824798,-04.23923814,4.722,4.944,-0.195,-.19
3.02,105.75613986,-23.83330131,2.926,3.026,-0.077,-.03
5.50,105.81295570,-59.17813539,5.465,5.621,-0.125,-.11
5.96,105.82470567,+09.13834729,6.134,5.976,0.126,0.14
5.93,105.87647681,+29.33909345,6.664,6.002,0.595,0.74
5.14,105.90863811,+10.95184577,6.952,5.283,1.391,1.34
4.11,105.93955493,-15.63325876,3.960,4.086,-0.112,-.09
4.92,105.97356647,-49.58425759,5.091,4.946,0.140,0.15
5.56,105.98916816,-43.60898397,6.291,5.606,0.624,0.73
5.20,106.01169961,-42.33745341,5.461,5.232,0.198,0.15
5.63,106.02187558,-05.32397100,7.267,5.758,1.290,1.14
4.01,106.02723079,+20.57029939,5.139,4.106,0.899,0.90
5.14,106.07632905,-56.74973130,5.112,5.150,-0.032,-.01
6.00,106.32654307,+22.63748109,5.973,6.005,-0.027,-.01
5.78,106.41250410,+09.18583678,7.760,5.934,1.513,1.64
5.55,106.54845981,+34.47408682,6.695,5.651,0.909,0.91
5.41,106.66986950,-11.29401875,5.413,5.421,0.033,0.05
5.80,106.77952459,-40.89329560,5.582,5.765,-0.158,-.16
5.96,106.80542082,-51.96838790,7.221,6.071,0.996,0.97
5.94,106.84338053,+34.00936165,7.900,6.098,1.507,1.54
5.75,106.84412120,-23.84073435,5.603,5.739,-0.117,-.10
5.74,106.95618723,+07.47129491,7.251,5.872,1.176,1.17
5.47,107.09184320,+15.93092642,6.796,5.598,1.020,1.00
1.83,107.09785853,-26.39320776,2.704,1.913,0.671,0.67
5.68,107.17642280,-70.49734046,6.165,5.668,0.436,0.48
3.78,107.18676883,-70.49919435,5.073,3.876,1.006,0.94
4.83,107.21281817,-39.65567374,4.606,4.796,-0.179,-.17
6.00,107.38902350,-16.23450762,6.056,6.057,0.040,0.17
5.69,107.42928078,-25.23104384,5.473,5.659,-0.158,-.16
4.91,107.55700787,-04.23763568,6.210,5.032,1.020,1.03
5.46,107.58052770,-27.49152460,6.711,5.561,0.998,0.93
5.12,107.69791141,-48.93257706,6.740,5.255,1.251,1.23
4.41,107.78496505,+30.24528065,6.049,4.534,1.261,1.25
5.75,107.84616679,+26.85666896,5.903,5.768,0.130,0.14
5.44,107.84846508,-00.30190562,5.792,5.466,0.310,0.36
4.91,107.91371845,+39.32054373,6.821,5.065,1.451,1.48
5.84,107.92337859,-20.88311563,5.789,5.830,-0.038,-.02
4.15,107.96608486,-00.49278056,4.155,4.149,-0.005,0.02
5.91,108.05090950,-25.94260947,5.690,5.878,-0.170,-.18
5.30,108.06592133,-40.49877843,5.390,5.310,0.072,0.08
5.94,108.10762542,-36.54439953,5.831,6.001,-0.145,-.14
5.85,108.10994955,+24.12870291,6.315,5.895,0.397,0.46
4.49,108.14058722,-46.75956448,4.878,4.533,0.324,0.40
5.77,108.27998092,-11.25136060,7.729,5.938,1.508,1.42
4.87,108.30571289,-45.18252474,4.873,4.881,-0.003,0.02
5.07,108.34277923,+16.15906775,7.142,5.242,1.653,1.63
5.46,108.34747243,+51.42871249,7.611,5.677,1.640,2.24
5.99,108.35003994,-22.67414589,7.929,6.150,1.481,1.50
4.42,108.38429537,-44.64052957,6.223,4.663,1.331,3.46
5.80,108.54529505,-03.90175914,8.040,6.149,1.585,1.59
4.42,108.56340179,-26.35251617,4.191,4.415,-0.170,-.12
5.90,108.56467751,-09.94753938,7.892,6.076,1.528,1.40
5.36,108.58360689,+03.11142128,6.913,5.486,1.193,1.10
5.71,108.63604311,+12.11586588,6.996,5.816,1.007,0.90
4.75,108.65893526,-48.27192832,4.645,4.736,-0.091,-.07
5.84,108.67476926,+24.88520186,7.848,6.016,1.554,1.67
5.72,108.69177379,-46.84967225,5.583,5.699,-0.109,-.09
4.01,108.70275679,-26.77268601,3.826,4.011,-0.150,-.08
5.58,108.71328410,-27.03792355,7.177,5.722,1.220,1.17
5.95,108.73812657,-41.42641755,5.752,5.919,-0.146,-.14
5.36,108.83783435,-30.68647453,5.145,5.325,-0.155,-.15
5.96,108.83861519,-52.49951781,7.374,6.083,1.099,1.04
5.78,108.91423401,+07.97773709,7.813,6.004,1.537,2.44
5.95,108.93009963,-10.58360286,7.450,6.072,1.173,1.09
5.54,108.95880519,+47.24041621,6.251,5.612,0.576,0.65
5.20,108.97924939,+59.63809569,6.608,5.323,1.081,1.04
5.75,108.98823076,+27.89742666,7.830,5.938,1.605,1.91
5.46,109.06075146,-15.58565483,5.563,5.463,0.079,0.09
5.64,109.06446675,-46.77461104,7.495,5.801,1.441,1.36
5.81,109.13273708,-38.31894033,5.623,5.782,-0.133,-.12
4.66,109.14583928,-27.88127313,6.724,4.857,1.589,2.11
4.83,109.15348700,-23.31560155,7.050,5.019,1.601,1.77
5.03,109.20589876,-36.59264813,4.806,4.993,-0.161,-.16
3.97,109.20762844,-67.95717248,4.940,4.056,0.760,0.78
2.71,109.28568399,-37.09748689,4.812,2.901,1.616,1.65
5.93,109.39050118,+52.13111463,7.574,6.078,1.259,1.22
5.87,109.50927066,+40.88336298,6.089,5.892,0.181,0.20
5.86,109.51773775,-43.98677255,5.715,5.833,-0.117,-.10
3.58,109.52336162,+16.54047526,3.723,3.593,0.106,0.12
4.65,109.57667037,-36.73396660,4.550,4.686,-0.099,0.11
5.00,109.63324602,+49.46474619,5.133,5.028,0.087,0.16
5.24,109.63966607,-39.21030701,5.280,5.252,0.026,0.04
5.11,109.65913632,-36.74274935,4.894,5.072,-0.170,-.15
4.88,109.66825335,-24.55870761,4.700,4.887,-0.160,-.06
4.37,109.67703283,-24.95438447,4.185,4.373,-0.132,-.10
5.29,109.71366298,-26.58587077,6.512,5.395,0.956,0.95
5.90,109.84321714,+02.74071985,7.249,6.012,1.069,0.92
5.70,109.86700585,-16.39491266,6.119,5.754,0.346,0.41
5.91,109.94837319,+07.14309133,6.547,5.967,0.537,0.61
3.50,110.03078890,+21.98233941,3.946,3.579,0.374,0.44
5.50,110.08940661,-52.31188250,6.055,5.541,0.483,0.55
5.38,110.16172862,-52.08592527,5.286,5.367,-0.069,-.05
6.00,110.22882941,-26.96385160,5.770,5.966,-0.172,-.18
5.59,110.24288294,-14.36048847,6.799,5.689,0.971,0.88
5.87,110.26808505,-25.89167605,7.966,6.075,1.604,2.28
5.74,110.32308085,+45.22817039,6.143,5.782,0.342,0.40
5.09,110.48708081,+20.44371648,7.127,5.272,1.528,1.60
5.12,110.51120175,+36.76063782,6.524,5.254,1.082,1.04
5.99,110.51448965,+00.17712559,5.886,5.967,-0.069,-.05
4.94,110.55637515,-19.01658444,4.891,4.952,-0.039,0.01
5.83,110.60582057,-05.98280807,6.245,5.872,0.352,0.41
5.80,110.71692703,+55.28146955,5.671,5.762,-0.078,-.06
5.40,110.75292901,-31.92379021,5.202,5.389,-0.161,-.12
5.04,110.86897550,+25.05060041,6.175,5.129,0.902,0.82
5.37,110.87072892,-27.83428348,7.381,5.542,1.539,1.54
5.41,110.88291983,-32.20207858,5.180,5.372,-0.169,-.17
2.45,111.02377104,-29.30311979,2.398,2.451,-0.083,0.01
5.23,111.03529509,+40.67244066,6.814,5.329,1.249,1.14
5.77,111.13935024,+27.63781901,6.203,5.814,0.368,0.43
5.18,111.16745993,-16.20142374,5.151,5.192,-0.035,-.01
5.35,111.18278416,-31.80892621,6.714,5.458,1.071,1.01
5.80,111.23782838,+51.88734396,7.919,5.986,1.610,1.66
5.37,111.24245464,+11.66955984,5.502,5.381,0.105,0.12
5.79,111.28515547,-13.75197556,6.273,5.830,0.432,0.50
5.79,111.35530599,-25.21776450,5.651,5.770,-0.103,-.09
5.54,111.40911866,-79.09420265,7.189,5.672,1.281,1.31
4.99,111.41207798,+09.27611835,6.282,5.104,0.991,0.96
3.78,111.43198371,+27.79828561,5.101,3.901,1.024,1.01
5.98,111.46334907,-05.77495377,7.145,6.075,0.901,0.89
5.09,111.59106537,-51.01849597,6.414,5.197,1.038,0.98
5.90,111.67696453,-34.14070792,5.694,5.868,-0.153,-.15
4.61,111.67858726,+49.21164489,4.611,4.614,-0.001,0.02
5.94,111.73470421,+20.25758199,6.319,5.972,0.336,0.39
5.65,111.74786303,-23.08603328,5.437,5.591,-0.134,-.22
5.60,111.78329832,-17.86486511,5.993,5.653,0.314,0.36
2.89,111.78780121,+08.28940893,2.794,2.878,-0.097,-.07
5.98,111.92891065,-22.85919757,5.855,5.957,-0.088,-.07
5.20,111.93497685,+21.44554856,5.765,5.290,0.455,0.51
5.79,111.96526084,-11.55686168,6.558,5.925,0.583,0.65
5.55,111.99653073,-29.15590180,5.482,5.539,-0.048,-.03
5.22,112.00865288,+06.94207694,5.507,5.261,0.221,0.24
4.33,112.04095607,+08.92550376,6.182,4.492,1.425,1.48
5.95,112.21316505,-31.84841156,5.714,5.895,-0.156,-.16
5.70,112.21452104,+48.18403758,5.585,5.693,-0.092,-.06
5.78,112.27050532,-31.45622952,5.531,5.743,-0.185,-.19
5.41,112.27379583,-38.81210490,5.204,5.376,-0.148,-.15
4.16,112.27754045,+31.78407932,4.556,4.212,0.320,0.40
3.25,112.30782630,-43.30189129,5.251,3.438,1.509,1.54
5.60,112.32781398,-01.90530704,7.551,5.758,1.493,1.52
5.07,112.33526392,+28.11840380,5.233,5.085,0.120,0.13
5.75,112.34212843,-10.32665700,7.837,5.919,1.616,1.62
5.86,112.35670842,-07.55147431,6.429,5.920,0.487,0.56
4.55,112.44909205,+12.00661101,6.213,4.685,1.276,1.21
5.01,112.45325480,+27.91619925,6.451,5.136,1.117,1.05
4.85,112.46422560,-23.02429924,5.127,4.884,0.243,0.35
5.35,112.48273588,+49.67266207,5.896,5.409,0.470,0.54
5.87,112.49893731,-52.65128759,7.159,5.983,1.010,0.95
5.95,112.62877606,-54.39943169,8.003,6.135,1.585,1.88
4.65,112.67754202,-30.96228313,5.800,4.743,0.904,0.89
5.63,112.71958057,+68.46572700,7.067,5.774,1.100,1.06
4.92,112.76866761,+82.41156871,6.961,5.076,1.633,2.66
5.45,112.95154548,+17.08622915,6.905,5.570,1.126,1.02
5.90,113.02423825,-08.88091851,6.550,5.984,0.540,0.69
5.24,113.02479230,+01.91448227,5.508,5.267,0.230,0.26
5.84,113.29074012,-24.71078019,6.044,5.864,0.156,0.17
5.59,113.29864650,+03.29027472,5.979,5.621,0.321,0.37
5.64,113.33145749,-19.41235409,7.093,5.757,1.121,1.01
5.27,113.40207910,+15.82669239,5.335,5.274,0.055,0.07
4.82,113.44986614,-14.52390109,6.724,5.118,1.362,1.37
5.42,113.46270622,-36.33840157,5.296,5.405,-0.078,0.09
4.44,113.51335813,-22.29618077,5.068,4.508,0.521,0.60
5.83,113.56622524,+03.37173632,5.806,5.828,-0.018,0.00
5.06,113.57780754,-23.47366319,5.584,5.100,0.468,0.54
5.78,113.64510631,-27.01244868,7.096,5.890,1.045,0.96
5.34,113.78673794,+30.96091010,6.637,5.454,1.010,0.99
4.65,113.84557180,-28.36927798,4.508,4.628,-0.111,-.12
4.93,113.91541745,-52.53380809,6.758,5.088,1.373,1.39
4.06,113.98071783,+26.89600343,6.087,4.246,1.540,1.66
5.66,114.01623979,-14.49277322,5.570,5.649,-0.067,-.10
5.66,114.13190951,+46.18036783,7.698,5.831,1.560,1.82
5.89,114.14487545,+05.86210427,6.623,5.974,0.602,0.69
5.69,114.17099481,-19.70235325,5.477,5.675,-0.165,-.12
5.69,114.18302388,-48.83016970,5.639,5.683,-0.037,-.01
5.93,114.19602820,+55.75515475,7.383,6.060,1.123,1.09
5.14,114.31971063,-04.11102250,5.668,5.186,0.442,0.51
4.53,114.34216663,-34.96857044,4.427,4.517,-0.081,-.08
5.93,114.47449454,+48.77391150,6.196,5.935,0.221,0.16
4.69,114.57519746,-25.36478805,4.558,4.668,-0.100,-.07
5.68,114.57588221,-48.60144811,6.498,5.751,0.683,0.74
5.58,114.63681646,+35.04848403,6.747,5.684,0.921,0.92
5.78,114.68293452,-36.49684165,5.584,5.754,-0.148,-.15
3.80,114.70783872,-26.80389240,3.608,3.771,-0.159,-.15
4.89,114.79148501,+34.58463287,5.392,4.939,0.413,0.47
4.84,114.86397492,-38.30806020,4.611,4.808,-0.189,-.17
5.04,114.86912974,+17.67451551,7.127,5.222,1.616,1.72
5.73,114.93262285,-38.13932810,5.591,5.732,-0.125,-.12
5.76,114.94951052,-38.26067563,5.661,5.744,-0.071,-.05
5.99,114.99163231,-37.57941274,5.939,5.999,-0.040,0.05
5.92,115.05638028,-19.66089028,7.425,6.054,1.158,1.05
5.77,115.06134304,+38.34456671,7.904,5.952,1.654,1.85
4.98,115.09671685,-15.26385208,7.012,5.149,1.543,1.49
5.05,115.12954787,+87.02015634,7.140,5.233,1.604,1.91
5.93,115.24384521,+23.01855829,7.955,6.099,1.561,1.54
5.58,115.30185616,+48.13185153,6.860,5.700,1.011,1.00
3.94,115.31198612,-09.55108315,5.263,4.056,1.022,1.01
5.41,115.31595047,-38.53357185,5.233,5.384,-0.130,-.12
5.95,115.39648613,+03.62482750,5.914,5.952,-0.032,-.01
3.93,115.45498347,-72.60613528,5.271,4.068,1.033,1.02
5.79,115.46611813,+13.48051383,7.962,5.992,1.669,2.09
5.55,115.51341314,+14.20852972,7.688,5.759,1.642,2.36
5.64,115.70064325,-26.35125398,6.892,5.739,0.990,0.91
5.04,115.73817103,-45.17177284,5.995,5.131,0.765,0.80
4.93,115.75190700,+58.71048707,5.063,4.967,0.104,0.17
5.60,115.79999230,-36.05012400,5.421,5.572,-0.130,-.12
4.23,115.82785545,+28.88407170,5.691,4.374,1.118,1.12
4.63,115.88498187,-28.41095714,6.756,4.805,1.632,1.76
5.12,115.92428224,-40.93332961,6.548,5.247,1.104,1.05
3.94,115.95196716,-28.95483520,4.160,3.993,0.160,0.34
5.31,116.01744892,+50.43386115,5.314,5.320,-0.001,0.02
5.30,116.02884762,+25.78421056,7.321,5.475,1.535,1.54
5.80,116.04059732,-36.06271326,6.172,5.835,0.320,0.37
3.57,116.11195237,+24.39812929,4.767,3.674,0.932,0.90
5.62,116.14238612,-24.67409186,5.353,5.578,-0.191,-.20
5.89,116.14249707,-37.94295545,5.741,5.866,-0.115,-.10
3.62,116.31376631,-37.96859848,5.847,3.821,1.706,1.82
1.16,116.33068263,+28.02631031,2.455,1.325,0.991,0.97
5.03,116.48698643,-14.56382026,5.430,5.078,0.342,0.40
5.49,116.50900614,-06.77228458,7.292,5.661,1.378,1.27
4.89,116.53122379,+18.51016877,6.773,5.040,1.425,1.54
5.87,116.54399474,-37.93370008,5.731,5.845,-0.111,-.10
5.25,116.56757952,+10.76831128,5.269,5.249,0.018,0.04
5.15,116.66358038,+37.51736326,7.237,5.351,1.588,2.03
5.93,116.66682971,+65.45563092,7.469,6.070,1.183,1.14
5.90,116.80232686,-22.51953536,5.657,5.865,-0.180,-.19
5.07,116.85416576,-38.51115599,4.929,5.058,-0.112,-.10
5.14,116.87640290,+33.41576665,7.253,5.324,1.635,1.83
5.22,116.88129103,-46.60850937,5.022,5.197,-0.151,-.15
5.48,116.98659214,-12.19289276,6.171,5.672,0.478,0.55
4.40,117.02156206,-25.93718054,4.372,4.479,-0.070,0.13
4.69,117.08436527,-47.07753199,6.058,4.808,1.039,1.03
5.32,117.25706910,-24.91224336,6.235,5.399,0.751,0.79
5.57,117.27800960,-56.41038485,6.990,5.699,1.116,1.09
5.82,117.30361005,-46.85774089,5.634,5.797,-0.142,-.14
5.78,117.30394188,-60.28402896,6.265,5.826,0.428,0.50
4.10,117.30957923,-46.37322729,3.856,4.072,-0.160,-.17
5.94,117.31105571,-35.24330796,5.868,5.928,-0.051,-.03
3.34,117.32357809,-24.85978401,4.925,3.468,1.218,1.08
5.61,117.39761883,-33.28895425,7.697,5.790,1.617,1.80
5.78,117.42081658,-66.19597303,5.716,5.769,-0.040,-.02
5.17,117.42153403,-17.22812300,6.859,5.318,1.282,1.17
5.60,117.54406881,-09.18344160,7.502,5.773,1.446,1.33
5.89,117.59951934,-50.50936470,7.306,6.024,1.088,1.04
5.12,117.92498666,+01.76687765,4.975,5.104,-0.116,-.09
5.62,117.92939105,-21.17374245,6.833,5.719,0.956,0.92
5.16,117.94309895,-13.89719057,5.911,5.232,0.600,0.67
3.71,118.05435622,-40.57579889,5.026,3.829,1.012,1.04
5.01,118.06584635,-34.70602121,5.606,5.104,0.470,0.56
5.69,118.07868058,-14.84617833,6.141,5.733,0.368,0.50
5.70,118.12394382,-54.36718432,5.491,5.664,-0.151,-.15
4.49,118.16105542,-38.86282206,4.265,4.462,-0.188,-.18
5.76,118.19946278,-05.42818693,6.248,5.812,0.412,0.48
5.44,118.26464297,-36.36377387,6.927,5.555,1.161,1.03
4.63,118.26517655,-49.61307949,4.344,4.588,-0.228,-.24
4.22,118.32567862,-48.10294824,4.044,4.218,-0.130,-.11
4.97,118.37431874,+26.76585858,5.105,4.988,0.098,0.14
5.48,118.54588048,-35.87729557,5.241,5.444,-0.175,-.18
5.47,118.67807760,+47.56459225,7.388,5.625,1.462,1.47
5.62,118.72246913,-57.30288338,7.314,5.762,1.298,1.27
5.86,118.88099024,+08.86305710,6.283,5.893,0.369,0.43
5.38,118.91626746,+19.88406657,5.333,5.374,-0.035,-.01
5.74,119.07772578,-60.52646168,7.766,5.914,1.554,1.50
3.46,119.19475729,-52.98240062,3.243,3.427,-0.177,-.17
4.20,119.21482616,-22.88014849,5.084,4.277,0.718,0.75
5.36,119.24087180,-43.50042396,5.136,5.323,-0.166,-.17
5.80,119.24778711,+15.79038246,7.472,5.954,1.285,1.14
5.08,119.32679394,-44.10987569,4.864,5.054,-0.166,-.17
4.76,119.41713237,-30.33458703,4.966,4.804,0.151,0.24
5.59,119.44293578,-60.30336068,6.274,5.656,0.573,0.65
5.14,119.46555642,-45.57774475,6.780,5.266,1.263,1.13
4.47,119.56018303,-49.24492865,4.228,4.436,-0.180,-.14
5.30,119.58644862,+02.22452544,6.472,5.394,0.933,0.93
5.77,119.71065387,-60.82448838,5.652,5.758,-0.082,-.02
5.98,119.75754809,-45.21586305,5.793,5.948,-0.143,-.14
5.09,119.77384363,-23.31040264,6.513,5.213,1.111,1.07
5.22,119.86843828,-39.29683773,5.683,5.274,0.400,0.47
5.19,119.90644286,-60.58708857,7.490,5.412,1.758,2.12
4.93,119.93410303,-03.67957835,6.490,5.070,1.205,1.22
4.61,119.96689649,-18.39914242,4.722,4.622,0.087,0.11
5.37,120.04898399,+73.91801010,7.230,5.516,1.424,1.41
4.81,120.08320513,-63.56750271,4.606,4.781,-0.173,-.16
5.60,120.19714045,+17.30870968,7.305,5.744,1.317,1.11
5.87,120.20818254,-54.15129599,5.683,5.827,-0.134,-.13
5.87,120.23275932,+25.39282019,7.167,5.975,1.021,0.99
4.69,120.30540155,-01.39242418,6.630,4.852,1.475,1.54
5.65,120.30795569,+04.87977849,5.661,5.647,0.013,0.03
5.78,120.33644785,+59.04731836,6.254,5.823,0.421,0.49
5.99,120.37619077,+16.45532309,5.970,5.982,-0.024,0.00
5.90,120.40636615,-37.28373201,6.099,5.923,0.147,0.16
4.39,120.56647202,+02.33431429,6.029,4.531,1.252,1.27
5.52,120.68662049,-41.30986539,5.330,5.481,-0.152,-.15
5.83,120.76737445,-32.46357097,7.407,5.947,1.225,1.21
4.94,120.87957982,+27.79441794,6.410,5.065,1.130,1.09
2.21,120.89612561,-40.00318846,1.957,2.189,-0.269,-.22
5.25,121.06747264,-32.67484684,7.676,5.448,1.882,2.58
5.96,121.17669801,-50.59039998,7.502,6.088,1.213,1.15
5.39,121.19660915,+79.47974268,5.340,5.387,-0.040,-.02
5.52,121.26544452,-53.10791360,7.265,5.666,1.347,1.25
5.14,121.26879080,+13.11837053,5.167,5.148,0.018,0.04
5.96,121.57666469,+22.63551163,8.112,6.166,1.652,2.23
5.04,121.66809949,-45.26604229,6.985,5.198,1.488,1.51
5.33,121.82519225,-20.55434589,5.456,5.354,0.100,0.15
2.83,121.88625899,-24.30443677,3.361,2.874,0.458,0.42
5.30,121.94100510,+21.58197937,6.078,5.368,0.642,0.71
4.35,121.98266997,-68.61713647,4.186,4.309,-0.113,-.10
4.78,122.11459795,+51.50667575,4.842,4.805,0.048,0.10
4.36,122.14857362,-02.98377649,5.593,4.466,0.970,0.92
4.74,122.25357658,-61.30170580,5.261,4.796,0.437,0.53
4.40,122.25684770,-19.24500094,4.207,4.375,-0.160,-.14
5.66,122.28964371,-48.68440955,5.532,5.648,-0.101,-.08
5.66,122.36891634,-16.24890678,5.451,5.629,-0.153,-.15
1.75,122.38314727,-47.33661177,1.627,1.793,-0.145,-.14
5.66,122.39013231,-56.08547484,5.912,5.683,0.204,0.22
5.20,122.39967933,-44.12277919,4.965,5.163,-0.173,-.18
5.23,122.42983160,-47.93721650,4.967,5.196,-0.199,-.21
5.91,122.51583214,+58.24842270,7.693,6.062,1.365,1.33
5.73,122.61344988,+25.50817993,6.745,5.815,0.825,0.79
5.53,122.66656902,-13.79934746,6.112,5.585,0.488,0.56
5.83,122.79501934,-48.46200365,5.627,5.790,-0.146,-.15
4.72,122.81800545,-12.92701835,5.922,4.825,0.939,0.93
4.44,122.83958436,-39.61855304,6.529,4.608,1.590,1.62
4.73,122.85790344,-42.98728888,4.955,4.776,0.164,0.30
5.36,122.88762397,-07.77247623,6.502,5.446,0.892,0.85
5.77,122.99988027,-46.64436989,6.518,5.826,0.626,0.69
6.00,123.12831936,-46.26430821,5.869,6.000,-0.113,-.12
5.34,123.20328577,+68.47405416,6.631,5.439,1.037,0.96
5.62,123.28697716,+29.65658620,5.536,5.607,-0.073,-.05
